date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:14:29	7341/7341	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jan%202010%2018:45:28%20GMT	https://images-na.ssl-images-amazon.com/images/G/09/gno/images/orangeBlue/navPackedSprites-JP-15._V202471850_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/09/gno/images/orangeBlue/navPackedSprites-JP-15._V202471850_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:32	43438/43438	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Sep%202012%2021:16:59%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/authportal/common/images/amznbtn-sprite03._V395592492_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/authportal/common/images/amznbtn-sprite03._V395592492_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css)
00:14:32	68/68	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2009:15:24%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/1x1-000-50._CB336787293_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/1x1-000-50._CB336787293_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:32	1037/1037	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202014%2000:12:07%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/pop/beacon_header._CB336787200_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/pop/beacon_header._CB336787200_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:32	1041/1041	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202014%2000:11:57%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/pop/beacon_footer._CB336787200_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/pop/beacon_footer._CB336787200_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:32	19189/19189	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Nov%202013%2019:45:09%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/aui_sprite_0012_1x._CB336787293_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/aui_sprite_0012_1x._CB336787293_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:33	3103/3103	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Apr%202014%2020:14:01%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-40-sprite._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-40-sprite._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:33	1190/1190	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:08:55%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-left._CB336786578_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-left._CB336786578_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:33	1059/1059	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:07:58%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-center._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-center._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:33	1191/1191	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:09:01%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-right._CB336786578_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-right._CB336786578_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:34	1188/1188	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:08:22%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-hover-left._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-hover-left._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:34	1061/1061	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:08:15%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-hover-center._CB336786578_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-hover-center._CB336786578_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:34	1196/1196	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:08:47%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-hover-right._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-hover-right._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:34	1155/1155	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:07:44%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-active-left._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-active-left._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:34	1041/1041	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:07:39%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-active-center._CB336786578_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-active-center._CB336786578_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:35	1156/1156	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2023:07:50%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-active-right._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-pri-active-right._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:35	1150/1150	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2006:57:40%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-left._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-left._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:35	1048/1048	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2006:57:22%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-center._CB336786578_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-center._CB336786578_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:35	1155/1155	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2006:57:30%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-right._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-right._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:35	1158/1158	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2007:03:20%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-hover-left._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-hover-left._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:36	1047/1047	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2007:03:14%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-hover-center._CB336786578_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-hover-center._CB336786578_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:36	1154/1154	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2007:03:28%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-hover-right._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-hover-right._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:36	1121/1121	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2007:02:58%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-active-left._CB336786578_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-active-left._CB336786578_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:36	1050/1050	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2007:02:47%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-active-center._CB336786579_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-active-center._CB336786579_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:14:37	1126/1126	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202014%2007:03:05%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-active-right._CB336786578_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/x-locale/redirect-overlay/button/a-sec-active-right._CB336786578_.png	(from https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css)
00:15:01	1291038/1291038	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:40%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/)
00:15:01	1290979/1290979	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:40%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@p/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@p/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/)
00:15:03	1291272/1291272	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:40%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/sp.load.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/sp.load.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/)
00:15:03	1292406/1292406	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:14:40%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/)
00:15:04	1291041/1291041	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:02%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/)
00:15:32	1291024/1291024	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:03%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/)
00:15:32	1292655/1292655	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:04%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/sp.load.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/sp.load.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/)
00:15:32	1292374/1292374	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:04%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/)
00:15:33	1291071/1291071	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:04%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/@p/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/@p/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/)
00:15:34	1291341/1291341	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:32%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/)
00:15:38	1292298/1292298	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:33%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/)
00:15:40	3984/3984	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202013%2004:59:31%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/images/transparent-pixel._TTW_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/images/transparent-pixel._TTW_.png	(from https://images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/css/beacon._CB485971591_.css)
00:15:40	1290965/1290965	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:34%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/)
00:15:41	9369/9369	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Sep%202014%2022:38:11%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/images/beacon._TTW_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/images/beacon._TTW_.png	(from https://images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/css/beacon._CB485971591_.css)
00:15:44	1290977/1290977	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:43%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/sp.load.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/sp.load.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/)
00:15:44	1291005/1291005	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:43%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/)
00:15:44	1290985/1290985	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:43%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/@p/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/@p/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/)
00:15:44	1292663/1292663	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:44%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/)
00:15:47	1292306/1292306	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:45%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/)
00:16:05	1292317/1292317	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:46%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/)
00:16:05	1291035/1291035	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:47%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/)
00:16:06	1291052/1291052	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:47%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/sp.load.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/sp.load.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/)
00:16:06	1291012/1291012	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:15:47%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/@p/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/@p/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/)
00:16:07	1292693/1292693	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:06%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/)
00:16:11	1290993/1290993	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:06%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/)
00:16:15	1291246/1291246	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:08%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@p/)
00:16:41	1290969/1290969	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:15%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/sp.load.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/sp.load.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/)
